CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY
204289,50.0,Salaried,Male,3,14.0
203960,35.0,Small Business,Male,4,30.0
200835,35.0,Large Business,Male,3,
200204,38.0,Small Business,Male,3,35.0
201742,28.0,Small Business,Male,3,15.0
202467,22.0,Salaried,Male,4,22.0
202198,54.0,Large Business,Female,2,23.0
201414,47.0,Small Business,Male,2,31.0
200449,37.62226512226512,Salaried,Female,2,14.0
203411,41.0,Salaried,Male,3,7.0
204750,30.0,Salaried,Female,3,30.0
200927,36.0,Salaried,Female,2,8.0
202427,37.62226512226512,Small Business,Male,3,22.0
200202,37.62226512226512,Small Business,Male,2,16.0
200887,42.0,Small Business,Female,2,32.0
200600,32.0,Salaried,Female,3,10.0
203710,42.0,Salaried,Male,4,16.0
204731,37.0,Salaried,Male,4,25.0
201750,53.0,Small Business,Male,2,9.0
201355,36.0,Small Business,Male,2,23.0
201480,35.0,Small Business,Male,2,22.0
201398,33.0,Salaried,Male,2,13.0
204434,49.0,Small Business,Male,3,9.0
202551,26.0,Small Business,Male,3,12.0
200983,34.0,Large Business,Female,3,8.0
200257,40.0,Small Business,Male,2,8.0
200966,58.0,Small Business,Female,2,13.0
202532,31.0,Salaried,Male,3,9.0
204530,52.0,Small Business,Female,4,33.0
200107,25.0,Small Business,Male,2,11.0
201330,43.0,Small Business,Female,2,12.0
204656,51.0,Salaried,Male,4,16.0
203284,36.0,Small Business,Male,3,7.0
204799,26.0,Salaried,Male,3,17.0
203906,40.0,Small Business,Female,3,31.0
200303,31.0,Large Business,Male,3,13.0
201660,52.0,Salaried,Male,3,6.0
201829,36.0,Small Business,Male,2,9.0
204533,34.0,Small Business,Male,3,7.0
203402,35.0,Salaried,Male,3,16.0
204789,45.0,Salaried,Male,3,36.0
202376,34.0,Salaried,Male,3,13.0
203068,54.0,Small Business,Female,4,14.0
202537,47.0,Small Business,Male,3,7.0
201776,32.0,Salaried,Male,3,13.0
200364,37.62226512226512,Small Business,Female,3,16.0
200077,45.0,Salaried,Male,2,12.0
203183,28.0,Salaried,Female,3,9.0
202241,54.0,Salaried,Female,2,8.0
201744,21.0,Small Business,Male,3,9.0
202173,38.0,Large Business,Female,2,16.0
203919,33.0,Salaried,Male,4,9.0
204873,41.0,Small Business,Male,3,14.0
200834,34.0,Salaried,Female,3,15.0
202077,49.0,Small Business,Female,2,17.0
202116,53.0,Small Business,Male,3,14.0
200012,31.0,Salaried,Male,2,32.0
201686,30.0,Small Business,Female,2,32.0
203725,36.0,Salaried,Male,3,34.0
203630,36.0,Salaried,Male,3,19.0
204267,38.0,Small Business,Male,3,13.0
203992,38.0,Small Business,Male,2,14.0
200079,46.0,Small Business,Male,3,11.0
202142,42.0,Small Business,Female,3,20.0
203082,26.0,Small Business,Male,3,11.0
200157,58.0,Small Business,Female,3,15.0
202680,34.0,Salaried,Female,3,9.0
203206,27.0,Salaried,Male,3,9.0
200971,51.0,Large Business,Fe Male,2,17.0
201576,50.0,Salaried,Female,3,6.0
203329,26.0,Salaried,Male,3,17.0
200987,51.0,Small Business,Male,2,8.0
203610,49.0,Small Business,Male,3,11.0
203511,48.0,Small Business,Female,4,21.0
202884,35.0,Salaried,Female,3,30.0
202849,26.0,Small Business,Male,4,10.0
201769,51.0,Small Business,Male,2,8.0
202144,58.0,Large Business,Female,2,11.0
202922,26.0,Small Business,Male,3,20.0
202276,52.0,Salaried,Male,2,5.0
200577,37.0,Salaried,Female,2,16.0
200657,29.0,Small Business,Female,3,13.0
204096,42.0,Small Business,Female,4,27.0
200850,32.0,Salaried,Female,3,8.0
204257,30.0,Small Business,Female,3,17.0
200022,34.0,Salaried,Fe Male,2,13.0
202426,56.0,Salaried,Female,3,22.0
202561,37.0,Large Business,Female,4,18.0
201973,34.0,Salaried,Male,2,6.0
202992,44.0,Salaried,Male,3,22.0
202704,33.0,Salaried,Male,4,14.0
201169,37.62226512226512,Small Business,Female,2,14.0
204470,54.0,Salaried,Male,3,13.0
203412,37.0,Small Business,Female,3,14.0
200250,37.0,Small Business,Male,3,16.0
202143,33.0,Salaried,Male,3,6.0
202716,29.0,Small Business,Male,4,16.0
201121,36.0,Salaried,Female,3,6.0
202754,32.0,Salaried,Male,4,9.0
203383,33.0,Salaried,Male,4,14.0
203035,34.0,Small Business,Fe Male,4,23.0
201642,36.0,Small Business,Male,1,9.0
200329,47.0,Salaried,Male,2,11.0
202294,42.0,Small Business,Male,2,
201821,32.0,Small Business,Female,3,8.0
201269,37.62226512226512,Salaried,Male,3,8.0
204185,48.0,Salaried,Male,3,36.0
200351,32.0,Small Business,Female,3,8.0
203576,41.0,Salaried,Female,3,21.0
203532,43.0,Small Business,Male,4,9.0
203204,54.0,Small Business,Female,3,9.0
201844,28.0,Salaried,Male,3,15.0
200881,32.0,Salaried,Female,2,8.0
200590,33.0,Small Business,Male,2,13.0
202367,59.0,Salaried,Female,2,9.0
203898,46.0,Salaried,Female,3,27.0
200977,34.0,Large Business,Female,3,32.0
204640,32.0,Salaried,Female,4,7.0
203560,56.0,Small Business,Male,3,33.0
202759,44.0,Salaried,Female,3,17.0
203262,32.0,Salaried,Male,4,27.0
203758,46.0,Salaried,Female,4,9.0
202882,36.0,Salaried,Male,4,23.0
204493,35.0,Small Business,Female,3,9.0
200708,36.0,Large Business,Male,2,14.0
200297,35.0,Small Business,Male,3,22.0
202299,33.0,Small Business,Female,3,15.0
203897,37.0,Small Business,Female,4,18.0
200738,39.0,Salaried,Female,3,6.0
201093,42.0,Salaried,Male,2,8.0
204304,44.0,Salaried,Male,3,19.0
201190,32.0,Small Business,Male,2,8.0
204407,45.0,Salaried,Fe Male,3,7.0
204320,53.0,Small Business,Male,3,10.0
204539,46.0,Small Business,Male,4,16.0
200081,35.0,Small Business,Male,1,6.0
203220,21.0,Small Business,Female,3,16.0
203279,36.0,Large Business,Male,4,15.0
200793,28.0,Salaried,Male,2,21.0
201614,32.0,Small Business,Male,2,
200218,45.0,Small Business,Fe Male,2,12.0
201005,29.0,Salaried,Male,2,23.0
203231,56.0,Salaried,Male,4,9.0
203098,40.0,Salaried,Female,3,9.0
203417,36.0,Small Business,Female,3,7.0
200393,34.0,Small Business,Female,3,10.0
202161,37.62226512226512,Small Business,Male,2,15.0
204068,33.0,Small Business,Fe Male,3,15.0
202214,37.0,Small Business,Female,3,
203371,37.0,Salaried,Fe Male,3,9.0
200886,37.62226512226512,Small Business,Male,3,6.0
202727,56.0,Large Business,Male,3,27.0
200958,34.0,Salaried,Male,2,15.0
204722,30.0,Salaried,Female,4,35.0
200197,42.0,Small Business,Female,2,27.0
203476,40.0,Salaried,Female,3,9.0
201592,56.0,Salaried,Female,3,20.0
200582,40.0,Small Business,Female,2,
202629,34.0,Small Business,Female,4,21.0
204877,39.0,Salaried,Male,4,16.0
200706,40.0,Salaried,Fe Male,3,30.0
204813,50.0,Small Business,Male,3,11.0
203679,47.0,Salaried,Male,4,9.0
202285,21.0,Large Business,Female,3,6.0
201962,48.0,Salaried,Female,2,6.0
202584,33.0,Small Business,Female,3,16.0
203817,39.0,Small Business,Female,3,15.0
201733,46.0,Large Business,Female,3,8.0
202871,61.0,Small Business,Female,4,35.0
203913,35.0,Small Business,Male,3,15.0
200785,40.0,Large Business,Male,3,26.0
202223,39.0,Small Business,Fe Male,2,28.0
200398,37.0,Small Business,Female,3,
200244,45.0,Salaried,Male,3,6.0
200844,30.0,Small Business,Male,3,16.0
204477,26.0,Small Business,Fe Male,3,33.0
202236,50.0,Small Business,Male,3,8.0
204008,33.0,Small Business,Male,3,13.0
203479,32.0,Small Business,Female,4,15.0
200030,33.0,Small Business,Male,3,8.0
200815,21.0,Large Business,Female,3,6.0
203104,59.0,Salaried,Male,3,9.0
203462,37.0,Salaried,Male,3,11.0
204469,30.0,Small Business,Male,3,17.0
203943,47.0,Small Business,Female,3,9.0
201711,32.0,Small Business,Male,3,
204553,50.0,Large Business,Female,3,7.0
200224,31.0,Small Business,Male,2,
203667,48.0,Salaried,Male,3,16.0
200598,28.0,Small Business,Male,2,
201311,18.0,Small Business,Female,2,20.0
200493,44.0,Salaried,Female,2,6.0
203496,31.0,Large Business,Male,4,14.0
200548,43.0,Salaried,Male,2,21.0
201203,53.0,Small Business,Male,2,30.0
203650,27.0,Small Business,Male,4,14.0
200118,36.0,Salaried,Female,2,9.0
203234,34.0,Salaried,Male,3,12.0
200223,38.0,Salaried,Male,3,9.0
202859,35.0,Small Business,Female,3,13.0
203282,43.0,Salaried,Male,3,19.0
204055,46.0,Small Business,Male,3,36.0
200119,43.0,Salaried,Male,3,32.0
202113,42.0,Salaried,Female,3,9.0
200722,38.0,Small Business,Male,3,16.0
200792,33.0,Small Business,Female,2,
204557,43.0,Salaried,Female,4,10.0
202036,47.0,Salaried,Female,3,33.0
201207,37.62226512226512,Large Business,Male,3,28.0
200559,38.0,Small Business,Male,3,8.0
201753,55.0,Large Business,Male,2,26.0
201392,35.0,Salaried,Female,2,13.0
201329,29.0,Small Business,Male,2,12.0
201590,30.0,Salaried,Male,3,29.0
202139,39.0,Small Business,Male,3,12.0
203781,29.0,Small Business,Female,4,10.0
204093,39.0,Salaried,Female,4,16.0
204013,45.0,Small Business,Male,4,30.0
204265,33.0,Small Business,Female,4,9.0
203822,43.0,Small Business,Male,4,19.0
203693,30.0,Small Business,Female,3,16.0
202080,27.0,Large Business,Male,2,11.0
201967,44.0,Salaried,Male,2,9.0
200775,43.0,Small Business,Male,3,31.0
202911,38.0,Small Business,Male,4,16.0
203022,39.0,Salaried,Fe Male,4,9.0
203129,27.0,Small Business,Male,3,7.0
200092,30.0,Small Business,Female,3,10.0
201685,41.0,Salaried,Female,3,12.0
202168,35.0,Small Business,Female,2,
204690,21.0,Small Business,Female,3,16.0
203844,39.0,Salaried,Male,3,7.0
203317,37.0,Salaried,Male,3,13.0
201954,31.0,Small Business,Male,3,12.0
202542,59.0,Small Business,Male,3,17.0
202717,38.0,Small Business,Male,4,13.0
202923,25.0,Salaried,Female,3,14.0
200231,42.0,Large Business,Male,2,10.0
202925,35.0,Salaried,Male,3,7.0
204802,36.0,Small Business,Female,4,15.0
203218,56.0,Small Business,Male,3,9.0
203050,35.0,Salaried,Female,4,23.0
202807,34.0,Small Business,Female,3,12.0
200897,59.0,Salaried,Female,2,9.0
200857,44.0,Salaried,Male,3,16.0
203808,29.0,Salaried,Male,3,7.0
202778,46.0,Salaried,Male,4,15.0
200065,55.0,Small Business,Female,2,14.0
200259,37.62226512226512,Small Business,Male,3,35.0
203007,26.0,Small Business,Fe Male,3,33.0
201122,29.0,Small Business,Male,2,
201937,37.0,Small Business,Male,3,15.0
201893,30.0,Salaried,Female,3,28.0
201378,42.0,Small Business,Male,3,18.0
203984,60.0,Salaried,Fe Male,3,7.0
203816,40.0,Small Business,Male,3,16.0
203110,23.0,Salaried,Female,3,10.0
204486,30.0,Small Business,Female,4,34.0
202343,36.0,Salaried,Male,2,12.0
201133,43.0,Large Business,Male,2,
204600,42.0,Small Business,Male,3,13.0
201771,18.0,Small Business,Female,3,16.0
202463,39.0,Salaried,Male,3,9.0
200813,39.0,Salaried,Male,2,8.0
204160,34.0,Salaried,Female,4,12.0
200145,30.0,Large Business,Female,2,11.0
200131,50.0,Small Business,Fe Male,3,18.0
202187,27.0,Large Business,Female,2,22.0
200461,35.0,Small Business,Female,3,
203580,29.0,Small Business,Male,3,31.0
201463,31.0,Small Business,Male,3,11.0
202633,52.0,Small Business,Female,4,10.0
203048,43.0,Salaried,Male,4,36.0
200480,30.0,Salaried,Male,3,18.0
200024,34.0,Small Business,Male,2,12.0
200190,52.0,Salaried,Male,3,6.0
203986,32.0,Small Business,Male,3,7.0
200972,18.0,Salaried,Female,3,6.0
204042,23.0,Large Business,Male,4,9.0
203100,33.0,Salaried,Male,3,32.0
202766,33.0,Small Business,Fe Male,4,9.0
204158,46.0,Salaried,Male,4,7.0
201814,35.0,Large Business,Male,3,11.0
203368,36.0,Salaried,Male,4,13.0
203389,51.0,Salaried,Female,3,35.0
203169,36.0,Salaried,Male,3,21.0
202268,33.0,Small Business,Male,2,31.0
204288,29.0,Salaried,Male,4,16.0
200210,32.0,Small Business,Male,2,10.0
204514,33.0,Salaried,Female,4,11.0
202322,29.0,Small Business,Female,2,12.0
201019,36.0,Small Business,Female,3,22.0
201153,18.0,Small Business,Female,3,9.0
202974,28.0,Salaried,Female,4,7.0
201993,50.0,Small Business,Male,3,34.0
200585,23.0,Salaried,Male,3,12.0
200046,34.0,Small Business,Male,3,
200307,38.0,Salaried,Female,2,31.0
203180,49.0,Salaried,Male,4,11.0
204317,42.0,Small Business,Male,3,7.0
204528,27.0,Small Business,Female,3,12.0
202853,43.0,Salaried,Female,4,36.0
204024,52.0,Small Business,Fe Male,2,7.0
200421,29.0,Large Business,Female,3,31.0
202682,33.0,Salaried,Female,3,11.0
202007,27.0,Salaried,Male,2,16.0
203561,35.0,Salaried,Male,3,7.0
200504,45.0,Salaried,Female,3,
201103,48.0,Salaried,Female,3,22.0
204392,26.0,Small Business,Male,3,20.0
202456,32.0,Salaried,Male,3,33.0
202628,54.0,Small Business,Female,3,20.0
204432,39.0,Small Business,Female,3,14.0
204587,34.0,Salaried,Male,4,7.0
202977,41.0,Salaried,Male,3,12.0
201680,32.0,Small Business,Male,2,10.0
200593,36.0,Salaried,Female,2,6.0
201181,49.0,Salaried,Female,2,12.0
202812,41.0,Small Business,Male,4,29.0
202935,44.0,Small Business,Male,4,16.0
202244,55.0,Small Business,Male,2,8.0
202526,56.0,Salaried,Male,4,7.0
203255,39.0,Small Business,Male,3,9.0
204598,41.0,Small Business,Male,4,17.0
200188,34.0,Salaried,Male,2,8.0
204195,43.0,Salaried,Male,2,7.0
200166,41.0,Salaried,Male,2,20.0
203757,30.0,Salaried,Male,3,20.0
201925,33.0,Small Business,Female,3,6.0
204004,41.0,Salaried,Male,4,7.0
204003,47.0,Small Business,Male,4,16.0
201441,56.0,Salaried,Male,2,6.0
203044,33.0,Salaried,Female,4,11.0
201633,57.0,Salaried,Male,2,30.0
201996,39.0,Large Business,Female,3,
203354,24.0,Salaried,Male,3,7.0
200446,41.0,Salaried,Male,2,16.0
200925,42.0,Small Business,Female,3,13.0
201509,33.0,Salaried,Female,2,6.0
201662,35.0,Salaried,Male,2,29.0
203626,37.0,Small Business,Female,3,7.0
204520,35.0,Salaried,Female,4,23.0
202231,36.0,Salaried,Male,2,
204724,47.0,Small Business,Male,3,10.0
204468,28.0,Small Business,Fe Male,3,14.0
204473,39.0,Small Business,Male,4,9.0
201429,37.62226512226512,Salaried,Male,2,30.0
202469,54.0,Salaried,Female,3,12.0
204249,41.0,Small Business,Male,3,7.0
204088,46.0,Salaried,Female,2,11.0
202061,33.0,Small Business,Female,3,22.0
204284,22.0,Salaried,Female,3,19.0
202084,26.0,Small Business,Female,2,11.0
202963,30.0,Salaried,Male,4,7.0
201539,37.62226512226512,Small Business,Male,3,15.0
201099,45.0,Large Business,Male,3,6.0
203517,29.0,Salaried,Male,4,36.0
202149,31.0,Small Business,Female,2,26.0
201696,37.0,Small Business,Male,2,10.0
201725,25.0,Salaried,Female,3,
201572,20.0,Salaried,Female,3,12.0
201719,45.0,Salaried,Male,3,13.0
204874,42.0,Small Business,Female,4,15.0
204421,30.0,Small Business,Female,4,10.0
201323,28.0,Salaried,Male,2,6.0
202987,45.0,Small Business,Male,3,31.0
202676,60.0,Small Business,Male,3,13.0
204315,57.0,Salaried,Female,3,13.0
202742,37.0,Salaried,Male,3,25.0
201704,33.0,Small Business,Male,2,20.0
204222,59.0,Salaried,Male,3,7.0
200006,59.0,Small Business,Female,2,9.0
204768,46.0,Small Business,Female,3,14.0
202516,32.0,Small Business,Male,3,7.0
200285,37.0,Salaried,Female,2,6.0
204142,36.0,Small Business,Fe Male,4,7.0
202583,31.0,Salaried,Male,3,16.0
204474,35.0,Salaried,Female,3,15.0
202452,39.0,Salaried,Male,3,30.0
204506,48.0,Salaried,Female,3,9.0
204828,56.0,Salaried,Female,3,9.0
201557,51.0,Salaried,Male,3,15.0
202418,30.0,Salaried,Male,3,8.0
200038,36.0,Salaried,Female,2,11.0
200489,43.0,Salaried,Male,2,12.0
202222,36.0,Salaried,Female,2,22.0
204378,38.0,Large Business,Fe Male,3,7.0
202763,33.0,Large Business,Female,4,15.0
204855,31.0,Small Business,Female,4,10.0
202956,28.0,Small Business,Male,3,10.0
202038,55.0,Small Business,Male,3,8.0
204595,39.0,Large Business,Female,4,7.0
204337,31.0,Salaried,Female,4,29.0
202780,30.0,Salaried,Male,4,15.0
203494,43.0,Small Business,Female,4,16.0
203192,27.0,Small Business,Male,4,36.0
203604,46.0,Salaried,Female,3,9.0
200214,30.0,Large Business,Female,2,9.0
201692,37.0,Salaried,Male,2,17.0
200125,26.0,Salaried,Female,2,12.0
200078,37.0,Small Business,Male,1,13.0
200043,27.0,Salaried,Male,2,14.0
202896,46.0,Salaried,Male,4,9.0
200042,26.0,Salaried,Male,2,31.0
200532,47.0,Small Business,Male,2,20.0
203744,35.0,Large Business,Male,4,15.0
201131,34.0,Large Business,Male,3,16.0
200744,37.0,Small Business,Female,3,
200942,36.0,Large Business,Female,3,16.0
204772,54.0,Small Business,Female,3,14.0
200619,37.62226512226512,Small Business,Male,2,6.0
202166,45.0,Salaried,Male,2,
200979,34.0,Small Business,Male,2,35.0
200089,46.0,Small Business,Male,3,15.0
200892,19.0,Small Business,Female,3,16.0
203540,41.0,Small Business,Male,3,13.0
200994,52.0,Small Business,Female,2,34.0
200344,35.0,Large Business,Male,3,11.0
200653,50.0,Salaried,Male,3,8.0
204276,22.0,Small Business,Male,3,16.0
201007,29.0,Salaried,Female,2,20.0
200478,25.0,Small Business,Male,2,19.0
200829,33.0,Small Business,Female,3,15.0
202064,29.0,Salaried,Male,2,29.0
200132,31.0,Salaried,Female,3,
202290,35.0,Small Business,Male,2,17.0
204422,36.0,Salaried,Male,3,13.0
200573,26.0,Large Business,Male,2,14.0
203764,43.0,Large Business,Male,3,17.0
201559,46.0,Small Business,Male,3,15.0
204148,34.0,Small Business,Male,3,21.0
202145,31.0,Salaried,Male,2,13.0
200093,46.0,Small Business,Male,2,6.0
202612,39.0,Salaried,Fe Male,3,7.0
201362,45.0,Small Business,Male,2,6.0
204015,33.0,Salaried,Male,4,7.0
203931,23.0,Small Business,Male,4,23.0
201918,40.0,Salaried,Fe Male,3,12.0
202232,26.0,Salaried,Male,2,8.0
204254,38.0,Small Business,Male,4,12.0
203947,40.0,Large Business,Male,3,12.0
203835,39.0,Salaried,Male,3,7.0
202887,23.0,Large Business,Male,3,11.0
202377,44.0,Small Business,Male,3,29.0
200163,57.0,Salaried,Male,2,30.0
203226,31.0,Salaried,Male,3,27.0
204410,22.0,Large Business,Male,3,29.0
200528,50.0,Large Business,Male,2,14.0
200088,37.62226512226512,Salaried,Male,2,8.0
202491,38.0,Salaried,Male,4,26.0
204531,45.0,Small Business,Male,3,11.0
202661,30.0,Large Business,Male,3,7.0
203927,35.0,Small Business,Male,4,26.0
202793,30.0,Salaried,Male,4,9.0
200028,44.0,Small Business,Female,2,13.0
200896,31.0,Small Business,Female,3,30.0
203375,31.0,Small Business,Female,4,16.0
203683,32.0,Large Business,Fe Male,2,31.0
201226,37.62226512226512,Salaried,Male,2,16.0
201273,22.0,Small Business,Female,3,14.0
204231,53.0,Small Business,Male,3,15.0
200503,34.0,Salaried,Male,2,6.0
203572,37.0,Salaried,Male,4,13.0
201157,37.62226512226512,Salaried,Female,2,14.0
201053,57.0,Salaried,Male,3,6.0
204792,43.0,Small Business,Male,4,9.0
203684,40.0,Salaried,Male,4,7.0
201520,48.0,Salaried,Male,3,6.0
200405,37.62226512226512,Small Business,Male,3,9.0
204210,19.0,Small Business,Male,3,10.0
203903,30.0,Salaried,Male,3,20.0
203055,36.0,Salaried,Male,3,14.0
204184,56.0,Small Business,Male,3,7.0
200791,35.0,Large Business,Male,2,10.0
201998,50.0,Large Business,Male,2,14.0
203708,56.0,Small Business,Male,3,9.0
203956,27.0,Salaried,Male,3,32.0
201202,38.0,Small Business,Female,2,10.0
201645,56.0,Salaried,Female,3,
201705,43.0,Small Business,Female,3,22.0
201864,31.0,Small Business,Female,2,
204769,38.0,Salaried,Female,3,8.0
203286,29.0,Salaried,Female,4,19.0
204650,49.0,Salaried,Male,4,11.0
202356,37.62226512226512,Small Business,Male,3,7.0
200660,58.0,Salaried,Male,2,8.0
200122,56.0,Salaried,Female,3,20.0
204723,29.0,Small Business,Female,4,10.0
202230,53.0,Small Business,Female,2,8.0
202958,34.0,Salaried,Male,4,10.0
202621,20.0,Salaried,Male,3,
203547,49.0,Salaried,Female,4,23.0
203439,44.0,Small Business,Female,4,13.0
200795,37.0,Salaried,Female,2,16.0
204058,33.0,Small Business,Male,3,16.0
200182,41.0,Small Business,Female,3,26.0
204384,25.0,Small Business,Male,3,31.0
201689,54.0,Small Business,Female,2,9.0
203920,60.0,Small Business,Female,3,10.0
204782,29.0,Small Business,Male,4,26.0
203057,35.0,Salaried,Male,3,10.0
204153,33.0,Salaried,Male,4,7.0
203857,26.0,Salaried,Male,3,9.0
200342,31.0,Small Business,Female,2,13.0
204466,57.0,Small Business,Male,3,16.0
200395,43.0,Small Business,Male,3,27.0
201032,37.62226512226512,Salaried,Female,2,8.0
201684,30.0,Large Business,Female,2,9.0
201221,45.0,Salaried,Male,3,6.0
200488,37.62226512226512,Salaried,Female,2,8.0
203030,25.0,Salaried,Male,3,16.0
200555,29.0,Small Business,Male,2,16.0
203829,35.0,Small Business,Male,3,20.0
201836,41.0,Small Business,Male,2,10.0
201929,41.0,Salaried,Female,3,8.0
201901,37.62226512226512,Salaried,Female,2,5.0
202576,32.0,Salaried,Female,4,27.0
201335,37.62226512226512,Salaried,Male,2,25.0
203723,45.0,Small Business,Male,3,7.0
203415,52.0,Large Business,Female,3,18.0
202995,40.0,Salaried,Female,3,10.0
203863,43.0,Salaried,Male,3,25.0
203905,51.0,Small Business,Male,3,35.0
203707,43.0,Small Business,Male,3,19.0
204715,51.0,Salaried,Male,3,7.0
201361,26.0,Salaried,Male,3,12.0
203482,49.0,Small Business,Male,4,14.0
202054,42.0,Salaried,Male,3,14.0
203612,25.0,Large Business,Female,3,9.0
203826,32.0,Small Business,Male,3,10.0
203271,29.0,Salaried,Male,3,13.0
204824,24.0,Salaried,Female,3,8.0
203652,35.0,Small Business,Male,3,12.0
201591,33.0,Small Business,Male,3,28.0
200909,19.0,Salaried,Female,2,31.0
201709,37.62226512226512,Salaried,Male,3,6.0
201085,37.62226512226512,Salaried,Female,2,9.0
200961,35.0,Salaried,Male,2,
202915,39.0,Small Business,Female,4,17.0
202617,31.0,Small Business,Male,4,16.0
202999,30.0,Small Business,Male,3,17.0
201641,19.0,Large Business,Female,3,6.0
204638,25.0,Small Business,Female,3,24.0
200355,26.0,Salaried,Male,2,6.0
202662,46.0,Small Business,Fe Male,3,13.0
202729,38.0,Salaried,Female,3,7.0
200457,18.0,Small Business,Male,3,11.0
200003,33.0,Salaried,Female,2,9.0
202424,42.0,Salaried,Female,3,14.0
204391,51.0,Small Business,Male,4,10.0
202079,43.0,Salaried,Male,3,20.0
202590,31.0,Small Business,Male,3,9.0
202815,30.0,Salaried,Male,3,30.0
202234,28.0,Small Business,Male,3,16.0
204593,32.0,Small Business,Female,3,27.0
203975,39.0,Salaried,Female,3,36.0
202239,26.0,Small Business,Female,3,6.0
204100,41.0,Small Business,Female,3,11.0
202458,29.0,Salaried,Male,3,31.0
201151,28.0,Small Business,Female,2,33.0
202794,43.0,Large Business,Male,3,9.0
201606,51.0,Salaried,Male,2,14.0
202710,32.0,Small Business,Male,4,30.0
202593,20.0,Small Business,Female,4,10.0
203593,28.0,Salaried,Male,4,26.0
204695,27.0,Small Business,Male,3,7.0
202906,35.0,Salaried,Male,4,28.0
204881,41.0,Salaried,Male,3,25.0
200148,41.0,Salaried,Male,3,15.0
200268,45.0,Small Business,Male,3,26.0
201351,48.0,Small Business,Female,2,28.0
203298,46.0,Small Business,Female,3,14.0
203690,31.0,Salaried,Female,4,15.0
203165,51.0,Salaried,Male,4,31.0
204626,34.0,Salaried,Female,3,20.0
203442,27.0,Small Business,Male,3,9.0
200862,44.0,Salaried,Male,3,23.0
202559,38.0,Salaried,Male,3,10.0
201446,34.0,Small Business,Female,3,34.0
201570,37.0,Salaried,Male,3,12.0
202408,58.0,Large Business,Female,3,8.0
202596,54.0,Small Business,Male,3,13.0
203229,41.0,Large Business,Male,4,27.0
204307,35.0,Small Business,Female,4,11.0
202212,50.0,Salaried,Male,3,15.0
200989,37.0,Salaried,Male,2,10.0
202893,40.0,Salaried,Female,3,15.0
202115,29.0,Small Business,Female,2,6.0
204023,23.0,Small Business,Female,3,22.0
204666,37.0,Salaried,Female,3,23.0
203554,36.0,Salaried,Female,4,9.0
201200,44.0,Salaried,Female,2,6.0
204527,35.0,Salaried,Male,3,10.0
204328,25.0,Large Business,Female,4,7.0
200513,20.0,Small Business,Male,2,16.0
202337,50.0,Small Business,Female,1,8.0
200827,28.0,Salaried,Male,2,12.0
202942,23.0,Small Business,Male,4,13.0
203550,31.0,Salaried,Male,4,7.0
203025,31.0,Salaried,Male,3,7.0
202443,35.0,Salaried,Male,3,13.0
204235,32.0,Small Business,Male,4,14.0
203842,34.0,Salaried,Male,3,14.0
203288,31.0,Small Business,Male,4,17.0
201601,50.0,Small Business,Fe Male,3,18.0
202135,47.0,Salaried,Female,3,8.0
201295,41.0,Small Business,Female,2,10.0
201249,29.0,Small Business,Female,2,15.0
202802,37.0,Small Business,Fe Male,3,7.0
203892,42.0,Salaried,Male,3,10.0
200151,35.0,Small Business,Male,3,6.0
204205,37.0,Large Business,Male,2,10.0
200524,34.0,Small Business,Fe Male,2,15.0
202785,39.0,Salaried,Male,4,22.0
202573,50.0,Small Business,Female,4,27.0
203095,48.0,Small Business,Female,3,9.0
201923,26.0,Salaried,Female,2,23.0
201453,36.0,Small Business,Female,3,17.0
200673,33.0,Salaried,Male,3,6.0
202028,32.0,Salaried,Male,3,30.0
204776,45.0,Salaried,Male,4,24.0
201325,37.62226512226512,Salaried,Male,2,14.0
200534,53.0,Salaried,Male,2,13.0
202703,32.0,Small Business,Male,4,36.0
200883,33.0,Small Business,Male,2,15.0
203273,34.0,Small Business,Fe Male,4,16.0
201486,32.0,Salaried,Male,3,11.0
202604,23.0,Small Business,Male,4,26.0
204223,32.0,Large Business,Male,3,12.0
203211,38.0,Salaried,Female,3,10.0
201854,36.0,Small Business,Male,3,8.0
200873,36.0,Salaried,Male,2,12.0
201547,45.0,Salaried,Male,2,12.0
203730,41.0,Salaried,Female,3,9.0
200672,42.0,Small Business,Female,3,20.0
200086,23.0,Large Business,Male,3,8.0
202114,31.0,Salaried,Male,2,17.0
201569,44.0,Small Business,Male,3,29.0
203011,35.0,Salaried,Male,3,9.0
204574,59.0,Salaried,Male,3,9.0
201406,54.0,Small Business,Female,3,
204669,46.0,Salaried,Female,3,18.0
200487,20.0,Salaried,Female,2,6.0
204110,36.0,Small Business,Female,3,9.0
202790,42.0,Small Business,Male,4,13.0
202554,52.0,Small Business,Fe Male,2,7.0
204248,46.0,Salaried,Male,4,15.0
201669,38.0,Large Business,Male,2,35.0
202447,34.0,Salaried,Female,3,10.0
203859,34.0,Small Business,Male,3,7.0
203463,37.0,Small Business,Female,4,23.0
202466,35.0,Salaried,Female,3,14.0
200011,37.62226512226512,Salaried,Female,2,21.0
202678,34.0,Small Business,Male,3,21.0
202539,55.0,Large Business,Female,3,9.0
203774,44.0,Small Business,Female,3,13.0
200623,37.62226512226512,Salaried,Male,3,11.0
201881,60.0,Salaried,Female,2,13.0
