CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY,PACKAGE_CHOSEN
202457,35.0,2,0,4,26.0,Basic
202458,29.0,1,0,3,31.0,Basic
202459,30.0,1,1,3,28.0,Standard
202460,33.0,1,0,4,12.0,Basic
202461,23.0,2,0,4,23.0,Basic
202462,54.0,1,1,4,9.0,Super Deluxe
202463,39.0,1,0,3,9.0,Basic
202464,25.0,1,1,4,18.0,Deluxe
202465,37.0,1,0,3,16.0,Deluxe
202466,35.0,1,1,3,14.0,Standard
202467,22.0,1,0,4,22.0,Basic
202468,35.0,2,0,3,13.0,Basic
202469,54.0,1,1,3,12.0,King
202470,33.0,1,1,4,23.0,Basic
202471,43.0,2,0,3,15.0,Deluxe
202472,45.0,2,1,3,14.0,Standard
202473,47.0,2,1,3,9.0,King
202474,34.0,2,0,4,9.0,Basic
202475,45.0,1,0,3,17.0,Deluxe
202476,31.0,2,0,3,16.0,Basic
202477,40.0,3,0,3,12.0,Deluxe
202478,25.0,2,0,4,7.0,Basic
202479,44.0,2,1,4,9.0,Basic
202480,51.0,2,0,3,10.0,Basic
202481,36.0,2,1,4,9.0,Basic
202482,37.0,1,1,3,12.0,Basic
202483,34.0,1,1,3,7.0,Deluxe
202484,36.0,1,0,4,11.0,Basic
202485,28.0,1,1,3,9.0,Basic
202486,27.0,1,0,3,32.0,Basic
202487,28.0,1,0,3,15.0,Standard
202488,31.0,2,1,3,7.0,Deluxe
202489,42.0,3,1,3,19.0,King
202490,35.0,2,0,4,30.0,Deluxe
202491,38.0,1,0,4,26.0,Basic
202492,47.0,2,0,4,12.0,Deluxe
202493,36.0,1,0,3,15.0,Basic
202494,49.0,1,0,4,7.0,Standard
202495,29.0,3,0,3,12.0,Basic
202496,45.0,2,1,4,7.0,Deluxe
202497,36.0,2,0,4,18.0,Standard
202498,27.0,2,1,3,30.0,Deluxe
202499,34.0,1,1,4,7.0,Standard
202500,36.0,1,0,4,25.0,Standard
202501,36.0,2,1,2,30.0,Basic
202502,32.0,1,0,3,14.0,Deluxe
202503,38.0,1,0,3,7.0,Deluxe
202504,33.0,2,0,3,7.0,Deluxe
202505,39.0,1,1,3,36.0,Deluxe
202506,51.0,2,1,3,14.0,King
202507,60.0,1,1,3,32.0,Standard
202508,37.0,3,1,3,15.0,Standard
202509,56.0,2,1,3,15.0,Super Deluxe
202510,37.0,1,0,4,18.0,Deluxe
202511,46.0,1,0,3,14.0,Standard
202512,36.0,2,0,4,7.0,Basic
202513,37.0,2,0,4,16.0,Basic
202514,60.0,1,1,3,7.0,Deluxe
202515,30.0,1,0,4,9.0,Basic
202516,32.0,2,0,3,7.0,Basic
202517,33.0,1,0,4,7.0,Deluxe
202518,37.0,1,1,3,13.0,Deluxe
202519,32.0,1,1,4,15.0,Deluxe
202520,36.0,2,0,3,7.0,Deluxe
202521,46.0,1,0,3,13.0,Standard
202522,38.0,2,0,2,14.0,Standard
202523,47.0,2,0,4,12.0,Deluxe
202524,31.0,1,0,3,7.0,Deluxe
202525,36.0,2,0,2,7.0,Basic
202526,56.0,1,0,4,7.0,Standard
202527,39.0,2,1,4,13.0,Deluxe
202528,35.0,2,0,4,7.0,Deluxe
202529,57.0,1,0,3,14.0,Standard
202530,24.0,3,0,4,9.0,Basic
202531,52.0,1,0,4,16.0,Basic
202532,31.0,1,0,3,9.0,Deluxe
202533,47.0,2,0,4,16.0,Standard
202534,41.0,1,0,4,7.0,Super Deluxe
202535,52.0,2,0,4,28.0,Deluxe
202536,31.0,2,1,4,11.0,Deluxe
202537,47.0,2,0,3,7.0,Standard
202538,33.0,2,0,3,13.0,Deluxe
202539,55.0,3,1,3,9.0,Standard
202540,25.0,1,1,3,10.0,Deluxe
202541,29.0,2,0,3,11.0,Deluxe
202542,59.0,2,0,3,17.0,Super Deluxe
202543,45.0,2,0,4,30.0,Deluxe
202544,38.0,1,0,4,13.0,Basic
202545,33.0,1,0,4,7.0,Basic
202546,21.0,1,1,4,13.0,Basic
202547,35.0,1,1,3,13.0,Deluxe
202548,38.0,1,0,4,9.0,Deluxe
202549,60.0,1,1,3,9.0,King
202550,51.0,1,1,4,7.0,King
202551,26.0,2,0,3,12.0,Deluxe
202552,26.0,2,0,4,14.0,Basic
202553,23.0,2,1,3,22.0,Basic
202554,52.0,2,1,2,7.0,Standard
202555,35.0,1,0,4,14.0,Deluxe
202556,55.0,1,1,2,33.0,Super Deluxe
202557,25.0,1,0,3,25.0,Basic
202558,35.0,1,1,3,13.0,Deluxe
202559,38.0,1,0,3,10.0,Standard
202560,35.0,2,1,3,12.0,Standard
202561,37.0,3,1,4,18.0,Standard
202562,37.0,1,1,3,10.0,Basic
202563,44.0,1,0,4,33.0,Super Deluxe
202564,31.0,1,0,4,30.0,Basic
202565,34.0,2,0,4,29.0,Deluxe
202566,57.0,1,1,4,21.0,Basic
202567,52.0,1,0,3,13.0,King
202568,32.0,1,0,4,13.0,Deluxe
202569,27.0,1,1,3,13.0,Basic
202570,59.0,2,1,4,30.0,Standard
202571,20.0,2,0,3,29.0,Basic
202572,23.0,3,0,4,9.0,Basic
202573,50.0,2,1,4,27.0,Deluxe
202574,44.0,2,1,4,35.0,Basic
202575,51.0,2,1,4,19.0,Standard
202576,32.0,1,1,4,27.0,Deluxe
202577,42.0,1,0,4,16.0,Standard
202578,27.0,1,1,4,32.0,Basic
202579,37.0,2,0,3,13.0,Deluxe
202580,52.0,1,0,3,15.0,Standard
202581,40.0,1,1,3,11.0,Deluxe
202582,26.0,1,0,3,35.0,Deluxe
202583,31.0,1,0,3,16.0,Deluxe
202584,33.0,2,1,3,16.0,Basic
202585,46.0,2,0,3,36.0,Basic
202586,39.0,3,1,3,10.0,Deluxe
202587,31.0,1,1,4,25.0,Basic
202588,33.0,2,0,3,16.0,Deluxe
202589,31.0,3,1,3,12.0,Basic
202590,31.0,2,0,3,9.0,Basic
202591,42.0,1,0,4,17.0,Super Deluxe
202592,42.0,1,0,4,16.0,Basic
202593,20.0,2,1,4,10.0,Basic
202594,41.0,2,1,3,33.0,Deluxe
202595,36.0,2,0,4,7.0,Standard
202596,54.0,2,0,3,13.0,Deluxe
202597,46.0,1,0,3,16.0,Deluxe
202598,33.0,2,1,3,15.0,Standard
202599,30.0,3,0,3,7.0,Deluxe
202600,52.0,2,0,3,14.0,Deluxe
202601,59.0,2,1,4,16.0,Basic
202602,41.0,2,0,4,11.0,Standard
202603,35.0,2,1,4,9.0,Basic
202604,23.0,2,0,4,26.0,Basic
202605,28.0,2,0,3,16.0,Basic
202606,29.0,2,0,3,28.0,Basic
202607,58.0,1,0,3,31.0,Standard
202608,28.0,2,0,4,10.0,Basic
202609,51.0,1,1,3,18.0,King
202610,42.0,1,0,3,21.0,Basic
202611,31.0,1,1,3,12.0,Standard
202612,39.0,1,1,3,7.0,Deluxe
202613,33.0,1,0,3,13.0,Basic
202614,28.0,3,0,3,24.0,Basic
202615,20.0,3,1,4,7.0,Basic
202616,37.0,2,0,2,10.0,Basic
202617,31.0,2,0,4,16.0,Deluxe
202618,46.0,1,1,2,11.0,Deluxe
202619,57.0,1,1,4,15.0,Basic
202620,34.0,1,0,3,9.0,Basic
202621,20.0,1,0,3,15.490834591330602,Basic
202622,47.0,2,1,4,7.0,Standard
202623,39.0,1,1,4,16.0,Basic
202624,32.0,2,1,4,19.0,Basic
202625,35.0,2,1,4,34.0,Basic
202626,42.0,2,1,4,27.0,Basic
202627,51.0,2,0,3,7.0,Basic
202628,54.0,2,1,3,20.0,Deluxe
202629,34.0,2,1,4,21.0,Basic
202630,41.0,2,1,3,11.0,King
202631,56.0,2,0,4,21.0,King
202632,35.0,1,0,3,9.0,Deluxe
202633,52.0,2,1,4,10.0,Super Deluxe
202634,53.0,1,0,4,7.0,King
202635,28.0,2,1,3,16.0,Basic
202636,36.0,1,0,3,30.0,Deluxe
202637,44.0,2,0,3,14.0,Basic
202638,46.0,2,0,4,9.0,Super Deluxe
202639,38.0,1,0,4,28.0,Basic
202640,36.0,2,1,3,9.0,Deluxe
202641,43.0,2,1,3,28.0,Deluxe
202642,39.0,1,0,3,9.0,Deluxe
202643,39.0,3,0,3,36.0,Deluxe
202644,28.0,3,0,3,7.0,Deluxe
202645,50.0,1,0,4,25.0,Deluxe
202646,35.0,2,0,3,17.0,Basic
202647,41.0,2,0,3,26.0,Deluxe
202648,39.0,2,0,4,36.0,Deluxe
202649,30.0,2,1,3,34.0,Standard
202650,23.0,1,0,3,12.0,Basic
202651,37.0,2,1,4,25.0,Basic
202652,41.0,1,0,4,16.0,Deluxe
202653,47.0,2,0,4,7.0,Standard
202654,33.0,2,0,3,11.0,Standard
202655,31.0,1,0,3,7.0,Standard
202656,28.0,1,1,3,27.0,Deluxe
202657,52.0,1,0,3,15.0,Standard
202658,31.0,3,1,3,10.0,Basic
202659,42.0,1,1,4,13.0,Standard
202660,31.0,2,1,3,33.0,Deluxe
202661,30.0,3,0,3,7.0,Basic
202662,46.0,2,1,3,13.0,Standard
202663,55.0,2,1,3,10.0,Deluxe
202664,37.0,1,0,4,12.0,Deluxe
202665,34.0,2,1,3,11.0,Basic
202666,38.0,1,0,3,18.0,Standard
202667,39.0,1,0,4,10.0,Standard
202668,32.0,2,0,3,7.0,Deluxe
202669,60.0,1,0,4,10.0,Basic
202670,38.0,2,0,3,11.0,Basic
202671,30.0,2,1,3,7.0,Standard
202672,36.0,2,1,4,7.0,Standard
202673,30.0,2,0,3,25.0,Basic
202674,53.0,1,1,3,9.0,Basic
202675,43.0,3,0,3,11.0,King
202676,60.0,2,0,3,13.0,Basic
202677,51.0,2,1,4,7.0,King
202678,34.0,2,0,3,21.0,Basic
202679,44.0,2,1,4,23.0,Super Deluxe
202680,34.0,1,1,3,9.0,Basic
202681,53.0,1,0,4,9.0,King
202682,33.0,1,1,3,11.0,Basic
202683,33.0,1,0,4,7.0,Basic
202684,40.0,2,1,4,7.0,Basic
202685,33.0,2,0,4,33.0,Deluxe
202686,42.0,1,0,3,26.0,Deluxe
202687,41.0,3,0,4,31.0,Deluxe
202688,46.0,1,0,4,7.0,King
202689,32.0,2,0,4,10.0,Standard
202690,34.0,1,1,4,12.0,Basic
202691,35.0,1,0,3,9.0,Deluxe
202692,38.0,2,1,3,7.0,Basic
202693,46.0,1,0,4,14.0,Deluxe
202694,38.0,2,0,4,17.0,Standard
202695,40.0,3,1,4,9.0,Standard
202696,30.0,1,0,3,22.0,Basic
202697,43.0,1,1,3,24.0,Deluxe
202698,30.0,2,0,3,27.0,Deluxe
202699,26.0,1,1,4,7.0,Deluxe
202700,43.0,2,1,3,9.0,Basic
202701,41.0,2,0,3,9.0,King
202702,52.0,1,0,4,7.0,Basic
202703,32.0,2,0,4,36.0,Basic
202704,33.0,1,0,4,14.0,Basic
202705,39.0,1,0,3,9.0,Deluxe
202706,33.0,3,0,3,9.0,Deluxe
202707,47.0,3,1,4,9.0,Super Deluxe
202708,29.0,1,0,4,9.0,Basic
202709,30.0,2,0,4,9.0,Deluxe
202710,32.0,2,0,4,30.0,Deluxe
202711,26.0,1,0,3,12.0,Deluxe
202712,46.0,2,0,4,27.0,Super Deluxe
202713,37.0,1,0,3,13.0,Basic
202714,56.0,2,0,3,7.0,King
202715,48.0,1,0,3,36.0,Standard
202716,29.0,2,0,4,16.0,Basic
202717,38.0,2,0,4,13.0,Deluxe
202718,22.0,2,0,4,10.0,Basic
202719,38.0,2,1,2,7.0,Standard
202720,36.0,1,1,4,29.0,Standard
202721,39.0,2,1,3,14.0,Deluxe
202722,27.0,1,1,3,7.0,Deluxe
202723,51.0,1,0,4,11.0,King
202724,54.0,2,0,3,10.0,Super Deluxe
202725,43.0,1,0,3,7.0,Deluxe
202726,30.0,1,0,3,9.0,Deluxe
202727,56.0,3,0,3,27.0,Deluxe
202728,27.0,2,0,3,18.0,Deluxe
202729,38.0,1,1,3,7.0,Basic
202730,45.0,1,0,3,31.0,Basic
202731,39.0,1,0,3,30.0,Deluxe
202732,27.0,2,0,3,23.0,Basic
202733,29.0,1,1,4,15.0,Basic
202734,50.0,1,1,3,17.0,King
202735,37.0,3,0,2,10.0,Deluxe
202736,32.0,2,1,3,12.0,Basic
202737,27.0,2,0,3,11.0,Deluxe
202738,38.0,2,0,3,16.0,Basic
202739,43.0,2,1,4,33.0,Super Deluxe
202740,19.0,1,0,3,10.0,Basic
202741,36.0,2,0,4,23.0,Standard
202742,37.0,1,0,3,25.0,Basic
202743,52.0,2,0,3,9.0,Deluxe
202744,42.0,1,0,3,9.0,Super Deluxe
202745,19.0,2,1,4,15.490834591330602,Basic
202746,29.0,2,0,4,23.0,Deluxe
202747,32.0,3,0,4,14.0,Deluxe
202748,40.0,2,0,3,7.0,Standard
202749,37.0,1,1,3,31.0,Deluxe
202750,33.0,1,0,4,14.0,Deluxe
202751,39.0,1,1,3,32.0,Standard
202752,59.0,1,0,3,7.0,Deluxe
202753,32.0,3,0,3,12.0,Basic
202754,32.0,1,0,4,9.0,Deluxe
202755,46.0,1,0,4,14.0,Standard
202756,32.0,1,0,3,9.0,Basic
202757,34.0,1,1,4,12.0,Standard
202758,40.0,2,0,3,17.0,Super Deluxe
202759,44.0,1,1,3,17.0,Basic
202760,50.0,3,1,3,7.0,Super Deluxe
202761,53.0,2,0,3,15.0,Deluxe
202762,28.0,1,1,3,12.0,Basic
202763,33.0,3,1,4,15.0,Deluxe
202764,28.0,1,0,4,9.0,Deluxe
202765,32.0,2,0,4,14.0,Deluxe
202766,33.0,2,1,4,9.0,Deluxe
202767,29.0,2,0,3,9.0,Basic
202768,31.0,2,1,4,35.0,Deluxe
202769,32.0,1,1,3,14.0,Standard
202770,40.0,2,0,3,6.0,King
202771,40.0,2,1,3,10.0,Deluxe
202772,34.0,2,0,3,17.0,Deluxe
202773,48.0,1,0,3,12.0,King
202774,44.0,1,1,3,17.0,Deluxe
202775,28.0,2,0,4,7.0,Deluxe
202776,55.0,1,1,3,27.0,Deluxe
202777,44.0,1,1,3,14.0,Standard
202778,46.0,1,0,4,15.0,Deluxe
202779,41.0,2,0,3,7.0,Deluxe
202780,30.0,1,0,4,15.0,Basic
202781,30.0,1,0,2,16.0,Basic
202782,31.0,2,1,2,12.0,Deluxe
202783,28.0,2,1,3,15.0,Deluxe
202784,38.0,2,0,4,12.0,Deluxe
202785,39.0,1,0,4,22.0,Standard
202786,32.0,2,1,3,14.0,Standard
202787,30.0,2,1,3,17.0,Deluxe
202788,36.0,3,0,4,12.0,Standard
202789,24.0,1,0,3,33.0,Basic
202790,42.0,2,0,4,13.0,Deluxe
202791,48.0,2,0,3,11.0,Deluxe
202792,43.0,1,1,3,30.0,Super Deluxe
202793,30.0,1,0,4,9.0,Deluxe
202794,43.0,3,0,3,9.0,Basic
202795,33.0,2,1,4,9.0,Basic
202796,49.0,2,1,4,36.0,Standard
202797,38.0,2,0,3,13.0,Deluxe
202798,31.0,3,1,3,32.0,Deluxe
202799,27.0,1,0,3,7.0,Deluxe
202800,43.0,1,0,4,9.0,Deluxe
202801,22.0,3,1,3,7.0,Basic
202802,37.0,2,1,3,7.0,Deluxe
202803,37.0,2,0,3,10.0,Standard
202804,58.0,2,0,3,7.0,Deluxe
202805,41.0,1,1,3,17.0,Basic
202806,22.0,2,0,3,16.0,Basic
202807,34.0,2,1,3,12.0,Basic
202808,38.0,2,1,4,17.0,Basic
202809,47.0,2,1,2,14.0,Deluxe
202810,42.0,2,0,3,11.0,Deluxe
202811,51.0,3,0,4,17.0,Standard
202812,41.0,2,0,4,29.0,Deluxe
202813,32.0,1,0,3,16.0,Basic
202814,22.0,1,1,3,19.0,Basic
202815,30.0,1,0,3,30.0,Basic
202816,36.0,1,0,4,16.0,Deluxe
202817,28.0,2,0,3,7.0,Basic
202818,29.0,1,0,4,16.0,Deluxe
202819,50.0,1,0,3,14.0,Standard
202820,52.0,1,1,3,21.0,Deluxe
202821,37.0,1,1,4,9.0,Basic
202822,35.0,2,0,4,26.0,Deluxe
202823,56.0,1,1,4,9.0,Super Deluxe
202824,25.0,2,1,4,17.0,Deluxe
202825,31.0,3,0,4,9.0,Basic
202826,27.0,3,0,4,10.0,Basic
202827,23.0,2,1,3,18.0,Basic
202828,37.0,2,0,4,9.0,Standard
202829,31.0,3,0,3,11.0,Basic
202830,38.0,1,1,4,21.0,Basic
202831,41.0,2,1,3,9.0,Deluxe
202832,43.0,1,1,4,7.0,Basic
202833,38.0,1,0,3,17.0,Deluxe
202834,44.0,1,0,3,19.0,Super Deluxe
202835,41.0,2,1,4,9.0,Deluxe
202836,55.0,2,0,3,12.0,King
202837,35.0,2,1,4,11.0,Deluxe
202838,32.0,2,1,3,14.0,Deluxe
202839,44.0,2,0,4,28.0,Basic
202840,44.0,1,1,4,15.0,Deluxe
202841,26.0,1,1,3,11.0,Deluxe
202842,38.0,2,1,4,32.0,Deluxe
202843,32.0,1,0,4,7.0,Basic
202844,40.0,1,0,3,7.0,King
202845,57.0,1,1,3,13.0,Super Deluxe
202846,31.0,3,1,3,19.0,Deluxe
202847,42.0,2,0,3,7.0,Standard
202848,29.0,2,0,4,24.0,Deluxe
202849,26.0,2,0,4,10.0,Basic
202850,53.0,2,0,3,10.0,Standard
202851,46.0,1,0,4,17.0,Basic
202852,53.0,1,1,2,11.0,Super Deluxe
202853,43.0,1,1,4,36.0,Deluxe
202854,31.0,1,1,3,9.0,Deluxe
202855,61.0,1,1,3,14.0,King
202856,47.0,2,1,3,25.0,Deluxe
202857,43.0,3,1,3,35.0,Deluxe
202858,25.0,3,1,4,7.0,Basic
202859,35.0,2,1,3,13.0,Basic
202860,39.0,1,0,3,9.0,Basic
202861,41.0,1,1,4,9.0,King
202862,27.0,1,1,3,30.0,Basic
202863,31.0,1,0,3,10.0,Basic
202864,30.0,2,0,4,10.0,Standard
202865,30.0,3,1,4,32.0,Basic
202866,20.0,3,0,3,9.0,Basic
202867,31.0,1,1,4,29.0,Standard
202868,58.0,2,0,3,36.0,Super Deluxe
202869,51.0,1,0,3,36.0,Super Deluxe
202870,31.0,2,1,3,9.0,Basic
202871,61.0,2,1,4,35.0,Standard
202872,48.0,2,1,4,9.0,Deluxe
202873,47.0,1,0,3,9.0,Super Deluxe
202874,36.0,1,0,3,29.0,Basic
202875,55.0,1,1,3,15.0,Deluxe
202876,35.0,1,0,4,9.0,Basic
202877,47.0,2,1,4,17.0,Standard
202878,32.0,1,0,3,16.0,Standard
202879,34.0,2,0,3,22.0,Standard
202880,34.0,2,0,3,17.0,Basic
202881,31.0,2,0,3,14.0,Basic
202882,36.0,1,0,4,23.0,Standard
202883,32.0,1,0,4,27.0,Standard
202884,35.0,1,1,3,30.0,Standard
202885,43.0,1,0,4,12.0,Basic
202886,37.0,2,0,3,17.0,Standard
202887,23.0,3,0,3,11.0,Basic
202888,49.0,2,1,3,9.0,Deluxe
202889,56.0,1,1,3,25.0,Super Deluxe
202890,42.0,1,0,3,17.0,Deluxe
202891,36.0,2,0,3,7.0,Deluxe
202892,41.0,1,1,4,13.0,Super Deluxe
202893,40.0,1,1,3,15.0,Basic
202894,32.0,1,0,4,9.0,Deluxe
202895,43.0,2,0,3,31.0,Standard
202896,46.0,1,0,4,9.0,Deluxe
202897,27.0,1,1,3,24.0,Basic
202898,30.0,3,0,3,26.0,Deluxe
202899,34.0,2,1,4,7.0,Super Deluxe
202900,32.0,1,0,3,14.0,Standard
202901,19.0,2,0,4,12.0,Basic
202902,41.0,1,0,3,35.0,Standard
202903,42.0,1,1,4,9.0,Deluxe
202904,27.0,2,0,3,36.0,Deluxe
202905,36.0,2,1,4,7.0,Deluxe
202906,35.0,1,0,4,28.0,Deluxe
202907,27.0,3,0,4,31.0,Basic
202908,38.0,3,1,3,7.0,Standard
202909,47.0,2,1,3,25.0,Standard
202910,42.0,1,1,4,9.0,Super Deluxe
202911,38.0,2,0,4,16.0,Standard
202912,53.0,3,0,4,13.0,Deluxe
202913,33.0,1,0,3,18.0,Deluxe
202914,25.0,2,0,3,31.0,Basic
202915,39.0,2,1,4,17.0,Deluxe
202916,38.0,1,1,4,7.0,Deluxe
202917,50.0,1,0,3,25.0,King
202918,25.0,2,0,3,30.0,Basic
202919,27.0,2,0,4,35.0,Deluxe
202920,25.0,1,0,4,24.0,Basic
202921,51.0,2,0,3,10.0,King
202922,26.0,2,0,3,20.0,Basic
202923,25.0,1,1,3,14.0,Basic
202924,31.0,1,0,4,19.0,Basic
202925,35.0,1,0,3,7.0,Basic
202926,32.0,2,0,3,20.0,Deluxe
202927,36.0,1,0,3,32.0,Deluxe
202928,32.0,2,0,4,13.0,Deluxe
202929,28.0,2,1,4,13.0,Basic
202930,38.0,2,0,4,9.0,Deluxe
202931,21.0,1,1,3,7.0,Basic
202932,43.0,1,1,3,9.0,Deluxe
202933,44.0,1,0,3,13.0,Super Deluxe
202934,39.0,1,1,3,7.0,Basic
202935,44.0,2,0,4,16.0,Deluxe
202936,49.0,1,1,3,7.0,Super Deluxe
202937,45.0,1,1,3,7.0,Deluxe
202938,35.0,3,1,3,21.0,Basic
202939,28.0,2,0,3,9.0,Basic
202940,22.0,3,0,3,29.0,Basic
202941,45.0,1,0,3,10.0,King
202942,23.0,2,0,4,13.0,Basic
202943,34.0,2,0,3,15.0,Deluxe
202944,33.0,1,1,4,16.0,Deluxe
202945,31.0,2,1,4,10.0,Basic
202946,54.0,2,1,3,7.0,Deluxe
202947,35.0,1,0,3,7.0,Basic
202948,46.0,1,1,4,33.0,Deluxe
202949,27.0,1,1,4,13.0,Basic
202950,38.0,1,0,3,10.0,Standard
202951,30.0,2,1,4,10.0,Deluxe
202952,36.0,1,0,3,13.0,Deluxe
202953,34.0,1,0,2,13.0,Deluxe
202954,55.0,2,0,3,26.0,Standard
202955,37.0,2,0,3,16.0,Deluxe
202956,28.0,2,0,3,10.0,Basic
202957,21.0,2,0,3,15.490834591330602,Basic
202958,34.0,1,0,4,10.0,Basic
202959,36.0,1,0,3,10.0,Basic
202960,24.0,2,0,3,11.0,Basic
202961,26.0,1,0,3,15.0,Deluxe
202962,39.0,2,1,3,14.0,Deluxe
202963,30.0,1,0,4,7.0,Basic
202964,49.0,2,0,3,9.0,Deluxe
202965,28.0,2,1,4,10.0,Deluxe
202966,38.0,1,0,4,17.0,Basic
202967,51.0,2,0,4,35.0,Basic
202968,35.0,2,1,3,16.0,Standard
202969,25.0,1,1,4,10.0,Deluxe
202970,40.0,3,1,4,9.0,Deluxe
202971,33.0,2,0,3,17.0,Deluxe
202972,51.0,3,0,3,15.0,Deluxe
202973,39.0,1,1,3,7.0,Deluxe
202974,28.0,1,1,4,7.0,Standard
202975,33.0,1,1,3,10.0,Standard
202976,48.0,2,0,3,21.0,Deluxe
202977,41.0,1,0,3,12.0,Standard
202978,54.0,1,0,3,14.0,Super Deluxe
202979,42.0,1,0,4,17.0,King
202980,61.0,2,0,3,23.0,Deluxe
202981,28.0,1,0,3,17.0,Standard
202982,42.0,1,0,3,7.0,King
202983,51.0,2,0,3,15.0,Basic
202984,29.0,1,1,4,7.0,Basic
202985,37.0,1,1,4,15.0,Standard
202986,39.0,1,1,3,7.0,Standard
202987,45.0,2,0,3,31.0,Basic
202988,48.0,2,1,3,10.0,Super Deluxe
202989,31.0,2,0,3,34.0,Deluxe
202990,30.0,1,0,3,17.0,Basic
202991,43.0,2,0,3,26.0,Basic
202992,44.0,1,0,3,22.0,Deluxe
202993,35.0,2,1,4,15.0,Deluxe
202994,24.0,2,0,3,16.0,Basic
202995,40.0,1,1,3,10.0,Deluxe
202996,57.0,2,0,3,16.0,Super Deluxe
202997,41.0,2,1,3,9.0,Basic
202998,28.0,2,1,3,14.0,Deluxe
202999,30.0,2,0,3,17.0,Basic
203000,54.0,1,0,3,13.0,Deluxe
203001,36.0,1,1,4,9.0,Deluxe
203002,33.0,1,0,4,31.0,Deluxe
203003,39.0,2,0,4,9.0,Basic
203004,35.0,1,1,3,15.0,Deluxe
203005,53.0,2,0,3,10.0,Super Deluxe
203006,34.0,1,0,4,7.0,Basic
203007,26.0,2,1,3,33.0,Deluxe
203008,46.0,3,0,3,9.0,Deluxe
203009,24.0,2,0,4,17.0,Basic
203010,48.0,1,1,4,34.0,Deluxe
203011,35.0,1,0,3,9.0,Deluxe
203012,56.0,2,0,4,9.0,King
203013,37.0,1,0,4,15.0,Standard
203014,53.0,2,0,3,26.0,Basic
203015,27.0,1,1,4,7.0,Basic
203016,30.0,2,1,4,34.0,Deluxe
203017,27.0,3,0,3,15.0,Deluxe
203018,35.0,1,1,4,7.0,Basic
203019,55.0,2,1,4,26.0,Deluxe
203020,28.0,2,0,3,6.0,Deluxe
203021,38.0,1,1,3,17.0,Basic
203022,39.0,1,1,4,9.0,Deluxe
203023,35.0,2,1,3,9.0,Basic
203024,36.0,1,1,4,15.0,Basic
203025,31.0,1,0,3,7.0,Basic
203026,41.0,2,1,3,9.0,Deluxe
203027,35.0,1,1,4,15.0,Deluxe
203028,43.0,1,0,4,15.0,King
203029,24.0,1,0,4,13.0,Basic
203030,25.0,1,0,3,16.0,Basic
203031,53.0,1,1,3,18.0,Deluxe
203032,51.0,2,0,4,9.0,Super Deluxe
203033,30.0,1,1,3,7.0,Basic
203034,34.0,2,0,3,14.0,Standard
203035,34.0,2,1,4,23.0,Deluxe
203036,48.0,1,1,3,9.0,Super Deluxe
203037,37.0,1,1,3,7.0,Deluxe
203038,30.0,1,0,3,30.0,Basic
203039,59.0,1,0,3,9.0,King
203040,36.0,1,1,3,7.0,Basic
203041,43.0,1,1,3,7.0,Deluxe
203042,29.0,2,0,3,9.0,Basic
203043,37.0,1,0,3,20.0,Basic
203044,33.0,1,1,4,11.0,Deluxe
203045,41.0,2,0,3,23.0,Deluxe
203046,31.0,2,1,3,9.0,Deluxe
203047,46.0,1,1,4,9.0,Basic
203048,43.0,1,0,4,36.0,Deluxe
203049,39.0,1,0,3,19.0,Deluxe
203050,35.0,1,1,4,23.0,Basic
203051,50.0,2,1,3,18.0,Standard
203052,56.0,2,0,3,9.0,Deluxe
203053,44.0,1,0,4,21.0,Super Deluxe
203054,28.0,3,0,3,12.0,Standard
203055,36.0,1,0,3,14.0,Standard
203056,29.0,2,1,3,9.0,Deluxe
203057,35.0,1,0,3,10.0,Basic
203058,27.0,2,1,3,12.0,Basic
203059,28.0,2,0,3,10.0,Basic
203060,52.0,2,1,4,33.0,Super Deluxe
203061,45.0,2,0,3,11.0,Deluxe
203062,26.0,2,0,4,9.0,Basic
203063,34.0,2,0,3,7.0,Deluxe
203064,36.0,2,1,3,34.0,Basic
203065,37.0,1,0,3,7.0,Deluxe
203066,33.0,1,0,4,20.0,Deluxe
203067,31.0,1,0,4,12.0,Basic
203068,54.0,2,1,4,14.0,Standard
203069,46.0,2,0,4,16.0,Standard
203070,33.0,2,1,4,15.0,Deluxe
203071,53.0,2,1,3,32.0,Super Deluxe
203072,38.0,2,0,4,23.0,Deluxe
203073,29.0,2,0,4,15.0,Basic
203074,23.0,1,0,3,7.0,Deluxe
203075,45.0,1,0,4,15.0,Basic
203076,43.0,2,0,3,9.0,Basic
203077,37.0,1,0,4,15.0,Basic
203078,26.0,1,0,4,10.0,Deluxe
203079,36.0,1,1,4,16.0,Standard
203080,36.0,1,1,4,32.0,Basic
203081,33.0,1,0,4,7.0,Basic
203082,26.0,2,0,3,11.0,Deluxe
203083,50.0,3,1,3,7.0,Basic
203084,25.0,1,0,3,11.0,Basic
203085,33.0,1,0,3,12.0,Deluxe
203086,39.0,2,0,4,16.0,Basic
203087,43.0,1,1,4,10.0,Deluxe
203088,32.0,1,0,3,18.0,Basic
203089,30.0,2,1,3,7.0,Basic
203090,54.0,2,0,4,15.0,Super Deluxe
203091,36.0,3,0,4,32.0,Standard
